sample_id	s__Akkermansia_muciniphila	s__Alistipes_finegoldii	s__Alistipes_onderdonkii	s__Alistipes_putredinis	s__Alistipes_unclassified	s__Anaerostipes_hadrus	s__Anaerostipes_unclassified	s__Bacteroides_caccae	s__Bacteroides_dorei	s__Bacteroides_fragilis	s__Bacteroides_ovatus	s__Bacteroides_stercoris	s__Bacteroides_thetaiotaomicron	s__Bacteroides_uniformis	s__Bacteroides_vulgatus	s__Bacteroides_xylanisolvens	s__Barnesiella_intestinihominis	s__Bifidobacterium_adolescentis	s__Bifidobacterium_animalis	s__Bifidobacterium_bifidum	s__Bifidobacterium_breve	s__Bifidobacterium_catenulatum	s__Bifidobacterium_dentium	s__Bifidobacterium_longum	s__Bifidobacterium_pseudocatenulatum	s__Citrobacter_freundii	s__Clostridium_bartlettii	s__Clostridium_bolteae	s__Clostridium_clostridioforme	s__Clostridium_hathewayi	s__Clostridium_leptum	s__Clostridium_nexile	s__Clostridium_ramosum	s__Clostridium_sp_KLE_1755	s__Clostridium_spiroforme	s__Clostridium_symbiosum	s__Collinsella_aerofaciens	s__Coprobacillus_unclassified	s__Coprococcus_comes	s__Dialister_invisus	s__Dorea_formicigenerans	s__Dorea_longicatena	s__Eggerthella_unclassified	s__Enterobacter_cloacae	s__Enterococcus_avium	s__Enterococcus_faecalis	s__Enterococcus_faecium	s__Escherichia_coli	s__Escherichia_unclassified	s__Eubacterium_eligens	s__Eubacterium_hallii	s__Eubacterium_ramulus	s__Eubacterium_rectale	s__Eubacterium_siraeum	s__Eubacterium_sp_3_1_31	s__Faecalibacterium_prausnitzii	s__Haemophilus_parainfluenzae	s__Klebsiella_oxytoca	s__Klebsiella_pneumoniae	s__Klebsiella_unclassified	s__Lachnospiraceae_bacterium_1_1_57FAA	s__Lachnospiraceae_bacterium_2_1_58FAA	s__Lachnospiraceae_bacterium_5_1_63FAA	s__Lactobacillus_casei_paracasei	s__Lactobacillus_rhamnosus	s__Lactococcus_phage_P680	s__Megasphaera_micronuciformis	s__Oscillibacter_unclassified	s__Parabacteroides_distasonis	s__Parabacteroides_merdae	s__Parabacteroides_unclassified	s__Peptostreptococcaceae_noname_unclassified	s__Prevotella_copri	s__Roseburia_hominis	s__Roseburia_intestinalis	s__Roseburia_inulinivorans	s__Roseburia_unclassified	s__Ruminococcus_bromii	s__Ruminococcus_callidus	s__Ruminococcus_gnavus	s__Ruminococcus_lactaris	s__Ruminococcus_obeum	s__Ruminococcus_sp_5_1_39BFAA	s__Ruminococcus_torques	s__Streptococcus_parasanguinis	s__Streptococcus_salivarius	s__Streptococcus_thermophilus	s__Subdoligranulum_sp_4_3_54A2FAA	s__Subdoligranulum_unclassified	s__Veillonella_atypica	s__Veillonella_parvula	s__Veillonella_unclassified
6993084	8.00E-06	0	0	0	0	0	0	0	0	0.0003143	0.0001119	0	0	3.97E-05	0	0	0	0	0	0.436024	0.0013836	0	0	0.492209	0.0001985	0	0	0	0	0	0	0	0	0	0	0	0.0422671	8.61E-05	0	0	0	0	0	0	0	0.0003783	0	0.0110652	0.0037584	0	0	0	0	0	0	0	0	0	0.0002546	0	0	0	0	0.0006442	0	0	0	0	6.89E-05	0	0.0004249	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0005271	0.0022282	0	0	0	0	0.0008276	0.0027638
8184419	0.0939172	0	0	0	0.0005578	0.0004512	0	0	0	0.0091546	0	0	0	0	0	0	0	0	0	0	0.0017044	0.0032447	0	0.0147449	0.0012898	0	0.0032643	0.0147367	0.0001444	0.0020364	0	0.0814375	0	0	0.0176702	0.0004976	0	0.111536	0	0	0	0	0.0085412	2.15E-05	0	0	0	0.0008398	0	0.0261046	0	0	0	0	0	0.11017	3.50E-05	0	0	0	0.0001389	0.0032014	0.0019305	0	0	0	0	0.0007609	0	0	0	0	0	0	0.0174766	0	0	0.211437	0	0.11638	0	0.00024	0.0660664	0.0082427	0.0003841	0.0008212	0	0	0.0556712	0.00037	0.0004633	0.0004037
9751223	0.0158802	0.0014232	0.0030469	0	0	7.83E-05	0.0005108	0	0.0173194	0	0.0235972	0.0003718	0.0011833	0.195757	0	0	0	0.0288226	0.0008299	0.0006632	0.0056432	0.0592586	0	0.197215	0	0	0.0001197	0.0221718	0.0012643	0.002243	0.0038151	0.0055736	0.0028914	0.0161591	0	0.0008609	0	0.0013177	0	0.0145608	0.000301	0.0004489	0.0117144	0	0	0	0	0	0.0001416	0.0004956	0.0006451	0	0.0036377	0	0	0.10562	0	0	0	0	0	0.0025702	0.0002571	0	0	0	0	0.0002665	0	0	0	0.0028991	0	0	0	0	0.0002296	0	0	0.0107533	0.0002975	0.0009616	0.117264	0.0055564	0.0002207	0.0046794	0.0021558	0	0.0147757	0	0	0.0002782
7935530	0.0012923	0	0	0	0	0.0005343	0	0.035733	0	0.0035817	0	0	0	0.0692922	0.0338605	0.0352639	0	0.0284282	0	0.0004769	0.0026076	0	0	0.106748	0	0	9.86E-05	0.0009138	0	0	0.000674	0.048536	0.0011046	0	0	0	0	0.0015197	0	0	0	0	0.0045743	0	0	0	0	0.0024396	0.0016289	0	0.0019607	0.006584	0.0253267	0	0	0.0319158	0.0006106	0	0	0	0	0.0054517	0.0007923	0	0	0	0	0.0046751	0	0	0	0.0002658	0	0.0001606	0.0098078	0.0025468	0	0.422593	0	0.0235375	0	0.00046	0.0130512	0.0058677	0.0007498	0.0004066	0	0	0.0420619	0.0009388	0.0024019	0.0031245
9564961	1.20E-05	0	0	0	0	0.0025734	0	0	0.0233134	0.0011421	0.0002026	0	0.0006371	0	0	0.0001061	0	0.194047	0	0	0	0	0	9.61E-05	0	0	0.0090652	0	0	0.0004683	0	0.0149309	0.0018375	0	0	0.0005317	0	0.0290942	0	0	0	0	0.004592	0	0	0	0.0008982	0.0069655	1.97E-05	0.067975	0	0	0	0	0	0.267429	0.009723	0	0	0	0	0	0.0046902	0	0	0	0	0	0	0	0	0.0187769	0	0	0.0082053	0	0	0.000294	0	0.0366423	0	0	0	0.0040481	0.0047867	0.006074	0.0278441	0	9.60E-05	0.0007727	0.0009529	0.0098195
6479702	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0041699	0	0	0.0064969	0	0.10984	0.340457	0	0	0.421536	1.63E-05	0	0.0002978	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0008388	0	0	0.0025422	0	0	0.0001716	0	0	0	0	0	0	0	0.0034312	0	0	0	0	7.60E-06	0	0	0.0610684	0	0	0	0	0	0	0	0	0	0	0	0	5.20E-06	0	0.0007455	0	0	0	0.0002104	0.0001856	0	0	0	0	1.79E-05	0.004024	0.0306901
2224831	0.0024068	0	0	0	0.0005052	0.0013959	0	0	0	0.0022689	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0198774	0.0028107	0	0.0171054	0.0020687	0	0.0010533	0	0.0107551	1.33E-05	0	0	0.0085222	0.0134544	0.0006308	0	0	0.0026658	0.000583	0	0	0	0	0	0.129163	0	0.0075746	0	0	0.0161692	0	0	0.0482076	0.140831	0	0	0	0	6.77E-05	0.0011779	0	0	0	0.0002581	0	0.0128062	0	0.0038086	0	0.0045208	0	0	0.0004671	0	0	0	0.009849	0	0.0030784	0.0333266	0.154827	0.0106189	0.0804894	9.51E-05	0	0.0131614	0.0130796	0.0027256	0.0540692
9255300	0	0	0.0002769	0	4.32E-05	0.0007682	0	0	0	0.0009264	0.002037	0	0.000106	0.013229	0.002419	0	0	0.0137483	0	0.600017	0.0060621	0.002025	0.0071403	0.163906	0.0152992	0	0.0004428	1.93E-05	0	0	0	0.0047848	0.000483	0	0	0	0.0064394	0.0109525	0	0.0006826	0	0.0042762	0.0010037	0	3.00E-05	0	0	8.21E-05	0.0002479	0.0006543	0.0003267	0	0.001016	0	0	0.0088312	0	0	0	0	0	0	0.001793	0	0	0	7.06E-05	0	0	0	0	0.0009638	0	1.63E-05	0.0001144	0.0002657	0	0.0029513	0	0.0623029	0	0	0.0410184	0.0029126	0.004165	0.0036453	0.0010539	0	0.0003492	0.0004685	0.0011235	0.0013589
4071739	0	0	0	0	0	0	0.0008746	0	0	4.65E-05	1.86E-05	0	0	2.50E-05	0	0	0	0	0	6.53E-05	0.154577	0	0.218655	0.0078346	0	0	0.0004212	0.0008677	0	0	0	0	0.0007829	0	0	0	0	0.0045887	0	0	0	0	0	0	0	0	0	4.56E-05	5.64E-05	0	0	0	0	0	0	1.74E-05	0.0014935	0	0.0312881	0	0	0	0	0.460695	0.107738	0	0	0	0	0	0	0	0	0	0	0	3.96E-05	0	0	0.0046331	0	0	0	0.0003195	5.89E-05	0.0004413	0	0	4.93E-05	0	0.0003577	0.0014874
4534286	0.0149094	0.0039543	0.0148209	0	0	0.0014755	0	0	0.0152944	0.0069603	0.0925597	0	0	0	0.0616435	0.0118993	0	0	0	0.0001226	0.0059761	0	0	0.143915	0.0011607	0	0.0005759	0.0115715	0.0031878	0.0020871	0	0.0321329	0.0008338	0	0	0	0	0.0030956	0	0	0	0	0.0015642	0	0	0	0	0.0007651	0.0003929	0	0.0026577	0.0051319	0	0.0905554	0	0.239128	6.97E-05	0.0008961	0	0.0005646	0	0.0056095	0.0005702	0	0	0	0	0	0.0041838	0	0.0116	6.51E-05	0	0.0030297	0.0557886	0.0032343	0	0	0	0.0156745	0	6.19E-05	0.0152189	0.0051621	0.0003373	0.0008186	0	0	0.0895257	0	0.0002923	0.0002519
5094313	0	0	0	0	0	0	0	0	0	0	0.0052966	0	0.0436823	0.0471893	0.0005975	0	0	0	0	0	0.180705	0	0	0.0999823	0.0962147	0	0	0	0	0	0	0	0	0	0	0	0.0071359	0	0	0	0	0	0.0019929	0	0	3.84E-05	0	0.0814054	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0007708	0	0	0	0	0	0	0	0	0	0	0	0	1.35E-05	0	0	0	0	0	0	0.0223414	0.0002669	0	0	0.0001724	0.000239	0	2.38E-05
1298810	0.000863	0.000274	0.0008667	0.0056909	0	0.0005958	0	0	0	0.0053019	0.0130676	0	0	0.0202808	0.0092295	1.42E-05	0	4.05E-05	0	0.448952	0.0082548	0.018732	0	0.174491	0.152878	0	0.0005223	0.0013249	9.00E-06	0.0006185	3.18E-05	0.0003987	0.00132	0	0	0.0003798	0.000146	0.0038794	0	0.0006918	0	0.0023062	0.0046222	0	0	0	0	0.0002954	0.0004233	0	0	0	0.0264476	0	0	0.0212635	0.0001185	0	0	0	0.0013794	0	0.0014543	0	0	0	0	0.000891	0	0.0007026	0.0044697	0	0	0	0	0.0011589	7.08E-05	0.0125844	0	0.0069745	0	0.0002254	0.026813	0.0070487	0	0.0003916	0	0	0.0019921	0	0.000167	0.0012443
1097008	0.000285	0	0	0	0	0	0	0	0.0006029	0	0	0.0219163	0	0	0.005664	0	0	0.022684	0	0	0	0	0	0.0914825	0	0	0.0038652	0.0010744	3.74E-05	0.0043156	0.0424711	0.0187849	0	0	0	0.0054672	0	0.011606	0	0.121596	0	0	0.0012709	0	0	0	0	0.0042915	0.0004631	0.0123595	0.0037336	0.0022206	0.0555311	0	0	0.122937	0.0004194	0	0	0	0	5.78E-05	0.0010331	0	0	0	0	0.0042044	0	0	0	0.0004261	0	0.0011379	0.0035478	0.0140186	0	0.273364	0.0023808	0.0211997	0	0.0001664	0	0.073625	0	0	0.0020465	0	0.0031212	0	0.0010604	0.0024926
1913116	0	0	0	0	0	0	0	0.0016877	0.0016574	7.10E-06	0.0007792	0	1.28E-05	0	0	0	0	0.203085	0	0.418403	0.0001372	0	0.0013005	0.185431	0.118211	0	0.000256	0	0	0.0006237	0	0.0001297	0	0	0	0	0.0133275	0.0001699	0	0	0.0049964	0	0.0015286	0	0	0.0032522	0	0.0001	0.0001019	0	0	0	0	0	0	0.0004659	0	0	0	0	0	0	0	0	0.0194053	0	0	0	6.98E-05	0	0.0003148	0.0003587	0	0	0	0	0	0	0	0.0025462	0	0	0	0.0002475	0.0022845	0.0088294	0.000126	0	0.0013736	0.0012478	0.0002877	1.65E-05
8949116	0	0	0	0	0	0	0.0033804	0	0.0003168	0.225375	0	0	0	0	0	0	0	0.0038163	0	0	0.389307	0	0	0.002978	0	0	0.0019866	0.0198142	0	0.0083665	0	0.106698	0.0024169	0	0	0.0001336	0	0.0286749	0	0	0	0	0.0024671	0	0	0	0	0.0089773	0.0002473	0	0	0	0	0	0	7.96E-05	0.0002591	0.0063809	0	0.0014592	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0016811	0	0.0196219	0	0	0	0.0026871	0	0.0004416	0	0	0.0133939	0.0001154	0.0082789	0.114332
9984602	0.0002224	0	0.0003453	0.00071	0	0.0001523	0	0.0001995	0	0	0.0011787	0	4.30E-05	0.0041781	0.0025449	9.11E-05	0.0007644	6.40E-06	0	0.258148	0.0003303	0.012787	0	0.188126	0	0	0.0204173	0	0	0	0.0022886	0	0.0010674	0	0	0	0.0470105	0.0020934	0	0	0.0092735	0.0308041	0.0211829	0	0	0	0	0.0105359	0.0008565	0.0065511	0.0447481	0	0.0042158	0.0231967	1.79E-05	0.0170281	7.97E-05	0	0	0	0.0004065	0	0.0075173	0	0	0	0	4.86E-05	4.40E-06	6.40E-06	0	0	0	0.0007979	0.0005615	0.0030973	0	0.112193	0	0.0024377	0.0375528	0.0035545	0.0825545	0.0098198	0.0022368	0.0044791	0.0002145	0	0.0098228	0.0003288	0.0002639	0.0025994
6934261	0	0	0	0	0	0	0	0	0	0.0322667	0	0	0	0	0	0	0	0	0	0	0	0	0.0041163	7.83E-05	0.680658	0	0.0063518	0.0009816	0	0.0005822	0	0.0059926	0.0144471	0	0	0	0	0.0076709	0	0	0	0	0.010544	0.0002557	0	7.32E-05	0	0.0077185	0.0002785	0	0	0	0	0	0	0	0.0007667	0	0	0	0	0	0	0.0003439	0.000921	0	0.0002152	0	0	0	0	0	0	0	0	0	0	0	0	0.135535	0	0	0	0.0048346	9.13E-05	0.0019446	0	0	0	0.0019514	0.0216145	0.04934
3294261	0.464524	0.0038765	0.0036993	0.0315987	0	0.0012285	0	0.008726	0.0148148	0.0215	0.0016193	0.0018821	0.0050732	0.0098099	0.0458424	0.0012568	0	0	0	0	5.79E-05	0	0	0.0014834	0.0166402	0	0	0.001221	0	0.0001918	0.0003259	0.0037662	0	0	0	0.0054724	0.0069601	0.0085229	0	0	0	0	0.0012715	0	0	0	0	0	0	0.0030474	0.0012264	0	0.0290407	0.0167059	0	0.0157946	0.0001624	0	0	0	0.0064901	0.000648	0.0004178	0	0	0	0	0	6.29E-05	0.0012518	0.0092979	0	0.0132594	0	0	0.0001228	0.0060133	0.0346224	0.0011187	0.0083889	0	0.0001214	0.0146639	0.0477391	0.0014632	0.0018174	0.0009329	0	0.0319093	0.0011758	0	0.0028754
3841602	7.40E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.973373	0	0	0.0003152	0.0001352	0	0	0	0	0	0	0	0	0	0	0	0	5.35E-05	0	0	0	0	0	0	0	0	0	3.20E-05	7.22E-05	0	0	0	0	0	0	0	0	0.0234839	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.95E-05	0	4.27E-05	0	0	0	0	9.17E-05	0.0003552	0	0	0	0	0.0005917	0.0005977
1413089	0	0	0	0	0	2.24E-05	0	0	0.0047846	0.0041248	0.0008061	0	0	0.0004363	2.48E-05	0	0	0	0	0.0001371	0.757703	0	0	0.105576	0	0	2.64E-05	5.80E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0047145	0	0	0	0	0.0024516	0	0	0	0	0	0	0	0	5.00E-06	0	0	0.0001164	0	0	7.80E-06	0.0067027	0.0129682	0	0.0045575	0	0	0	0	0	0	0	0	0	0	0	0	0.0451917	0	0	0	0.0018723	0.0017059	0.0032259	0	0	0	0.0001248	0.0145806	0.0167358
9343140	0	0	0	0	0	0.0003821	0	0	0	0.0097241	0	3.70E-06	0	0.0097203	0.0025422	0	0	0.0956396	0	0.124441	0.0001532	0.0017982	0	0.0772594	0	0	0.0004593	0	0.0004916	0	0	0.0036777	0.0003391	0	0	0	0.0111363	0.0006654	0	0.0202595	0	0	0.0001846	0	0	0	0	0.0013176	0.0005861	0.0081784	0	0	0	0	0	0.135896	0.0007797	0	0	0	0	0.0013641	0.0005025	0	0	0	0	0	0	0	0	4.40E-06	0	0	0.0057667	0	0.0003177	0.416253	0	0.0043276	0.0019325	0	0.0135455	0.0022404	0	0.0002253	0	0	0.0001151	0	0.0003182	0.0011725
6348705	0	0	0.001074	0.005769	0	0.0007019	0	0.0025503	0.0031033	0	0.0010224	0.0007502	0.0007603	0.0106786	0.0004583	0	0.000596	0	0	0	0.0004473	0	0	0.122085	0.164457	0	0.0001175	0.0007104	0.0003568	1.60E-05	0	0.0031261	0.0001295	0	0	5.40E-05	0.0156727	0.0011072	0	0	0.0027265	5.11E-05	0.0002433	0	0	0	0	0	0	0.0014077	0.0042536	0	0	0.0029755	0	0.059023	0.0006058	0	0	0	0	0	0.0010056	0	0	0	0	0.0005281	0.0002273	0.0010151	0	0.0003879	0	0	0	0.0001367	0	0.530715	0	0.002302	0	0.0007389	0	0.0419155	1.25E-05	0.0009785	0	0	0.002133	0	0	0
7229972	0.0477298	0.0016451	0	0	0.0079539	0.0002834	0.000407	0	0	0	0	0	0.0063248	0.0339456	0.0206201	0	0	0	0.0201612	0.0001574	0	0.152977	0	0.17062	0.0612914	0	4.36E-05	0.0007784	0	0.0004608	0.0015928	0.0026056	0.0004275	0	0	0.0015864	0.0086193	0.0021783	0	0	0	0.0025002	0.0004215	0	0	0	0	0.001026	0.0002141	0.0004457	0.0068864	0	0	0	0	0.0526492	0	0	0	0	0	0.0074156	0.0001207	0	0	0	0	0	0	0	0	0	0	0.0002542	0.0041898	0.0003657	0	0.111784	0.0001404	0.022268	0.01257	0	0	0.0091216	0	3.53E-05	0.0013693	0	0.167081	0	0	3.64E-05
6928798	0.0024727	0	0	0	0	0	0.041289	0	0.0002264	0	0.0422226	0	0	0.0216456	0.0047242	0	0	0	0	0.160571	0	0	0.0047897	0.236967	0	0	0.0013893	0.000188	0.0096551	0.001452	0	0.0037979	0.0019535	0	0	0.001401	0	0.00391	0	0.0001043	0	0	0.0063676	0	0	0	0	0.161338	0	0	0	0	0	0	0	0.012598	0	0.0092666	0	0	0	1.47E-05	0	0	0	0	0.000116	0	0	0	0	0.0017664	0	0	0	0	0	0.146932	0	0.0089008	0	0	0	0.0482089	0.000289	0.0079437	0	0	0.0076779	0	0	0
9163337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.07E-05	0.98531	0.000352	0	3.90E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0001711	0	0	6.70E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0102595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0003914	0.0001546	0	0	0	0	0	0.0024416
1391743	0.097519	0.0010544	0.0288123	0	0.0068896	0	0.0164215	0	0	0	0	0	0	0	0	0	0	0.38877	3.37E-05	0	0.30182	0	0.0071322	0.0005185	0	0	0.0001851	0	0	0.0017624	0	0.001021	0.0036663	0	0	0.000643	0	0.0065256	0	0	0	0	0.0139056	7.44E-05	0	0	0	0.0034626	0.0011857	0	0	0	6.46E-05	0	0	0.0260826	0	1.62E-05	0	0.0002828	0	0	0	0	0	0	0.0008239	0	0	0	0	0	0	0	0	0.004545	0	6.42E-05	0	0.0360615	0	0.0004921	0	0.0020514	0	0.0002875	0	0	0.0241287	0	0.0006106	0.0002499
3747237	0.166697	0	0	0	0	0.0038858	0	4.40E-05	0	0.256501	2.28E-05	0	0.0915221	0	0	0	0	0	0	0	0.035837	0	0	0.0623178	0.0792717	0	0.0008836	0.0169958	0.000613	0.000522	0	0.0177005	0	0.0099494	0	0.0017339	0.0099039	0.0211874	0	0	0	0	0.0094312	0.0007186	0	0	0	0	0.000432	0.0090685	0	0	0	0	0	0.0686596	0	0	0	0	0	0	0.0033406	0	0	0	0	0.0002764	0	0	0.0001026	0.0001029	0	0.0002378	0	0	0.0019792	0.0391366	0	0.0025058	0	0.0004595	0	0.0476609	0.0001382	0.0002798	0	0	0.0098781	7.60E-06	9.78E-05	0.0008198
2285399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0064655	0	0.000197	0.0904999	0	0.679392	0.0023766	0	0	0.0056572	0	0	0	0.0003828	0.0084131	0	0	0.0008948	0	0.0329743	0	0	0	0	0.0254071	0	0	0	0	0.015625	0.0043098	0	0	0	0	0	0	0	0	0.0002059	0	3.97E-05	0	0.0168963	0	0	0	0	0	0	0	0	0	0.0009634	0	0	0	0	0	0	0	0.0948127	0	0	0	0.0046549	0.0006384	0.0011274	0.0024175	0	0	0.0004179	0	0
8542870	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.10E-05	0	0.136674	0.479021	0.178139	0.0026264	0.048656	0.109629	0	0	0	0	0	0	0	0	0	0	0	0	0.0002023	0	0	0	0	0.0025928	0	0.008235	0	0	0.0017709	0.000266	0	0	0	0	0	0	0	0.0002413	0	0	0	0	0	0	0	0.0009469	0	0	0	0	0	0	0	0	0	0.0003382	0	0.0001101	0	0	0.0003668	0	4.52E-05	0	0.0003444	0.0007803	0.0009269	0	0	0	0.008153	0.0008415	0.0165299
7331166	0.0372488	0.0041349	0.0088525	0.0052703	0	0.0043325	0	0.0074414	0	0.0036586	0	0	0	0.0044386	0.0088144	0.0018706	0.0065716	0.0154277	0	0.154097	0.0158752	0.0392127	0	0.231125	2.49E-05	0	0.0017719	0.0052674	0.0022515	0	0	0.020736	0.0001213	0	0	0.0009206	0	0.0183231	0	0	0	0	0.0021536	0	0	0	0	0	0.000141	0	0	0	0	0	0.0272723	0.121595	0.0006715	0	0	0	0.0013349	3.17E-05	0.0538585	0	0	0	0	0	0.0011225	0.0005891	0.0021026	0.0029511	0	5.51E-05	0.12307	0.0026722	0	2.50E-05	0	0.0148594	0	9.05E-05	0	0.005532	0	0	0	0	0.0065026	0	2.76E-05	0.0002795
2892587	0	0	0	0	0.0007784	0.0001147	0	0.0008479	1.73E-05	0.0002595	0.0007052	0	0	0	0.0037148	0	0	8.10E-06	0	6.20E-06	0.0026606	0.0229054	0	0.540692	0.0335313	0	0.0073149	0.0002154	0	0.0001227	0.0002245	0	0.0021668	0	0	5.60E-05	0.0336515	0.0085772	0.0020405	0.0017349	0.0012826	0	0.0006925	0	0	0	0	0.0706404	0.0188934	0.0128846	0.0031419	0	0	0	0	0.0345297	0.0199763	0	0.0021728	0.0003415	0	0	0.0021422	0.0002821	0	0	0	0	0	0	0.0010281	0.0129426	0	0	0	0	0.0042758	0	0	0.0211958	0.0263139	0.0009807	0.0336172	0.0111857	0.0185936	0.0078564	0	0	0.0020118	0	0.0008967	0.0006597
1432307	3.75E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0071152	0	0.0032883	0.0010716	0	0	0.0037279	0.000151	0.0390681	0	0	0	0	0	0	0	0	0	0	0.0003363	0	0	7.91E-05	0	0	0.0016993	0.0176599	0	0.0011186	0	0.0001623	0.0070834	0	0	0	0.0020211	0	0	0.0017871	0	0.18098	0.17859	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.59E-05	0.0007523	0	0.0010631	1.14E-05	7.16E-05	0	0.0002467	0.0003918	0.0001806	0.000164	0	0.0005325	0	0.0004438	8.29E-05
8981003	1.11E-05	0	0	0	0	0	0	0	4.14E-05	0	0	0	0	1.37E-05	0	0	0	0	0	0.122704	0.83723	0	0	0.0004612	0.0005057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0020578	0.0003102	0	0	0	0	0	0	0.0002177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.23E-05	0	3.56E-05	0	0	0	0	0.0020648	0.0080473	0	0	0	9.40E-06	0.0002631	0.0001115
3923934	0	0	0	0	0	0.0005529	0	0	0.0204954	0.0068654	0.0031467	0	0.0071368	0.0155666	0	0	0	0	0	0.380701	0.0141118	0	0	0.0707493	0.14602	0	6.89E-05	0	0	0.0001708	0	0	0.00056	0	0	0	0.0104775	0.0019067	0	0	0	0.0001461	0.0004488	0	0	0	0	0.0003377	0.0002836	0	0.000744	0.0006583	0.0458494	0	0	0.186142	0.0002147	0	0.0016014	0	0.0002192	0	0.0002799	0	0	0	0	0	0	0	0	0	0	0.0081362	0.0014507	0.015932	0	0.0406772	0	0.000666	0	3.50E-05	0.0057072	0.0010156	0	2.83E-05	0	0	0.0063409	6.95E-05	0	0.0006601
2796311	0	0	0	0	0	0.0009442	0	0	0	0	0	0	0	0	1.64E-05	0	0	0.0222125	0	7.62E-05	2.00E-05	0	0	0.165487	0.0970743	0	0	0.0130557	0	0.0111384	0	0.0044708	0	0	0	0	0.0218911	0	0	0	0.0020559	0	0	0	0	0	0	0.0098149	0.0075435	0.0001088	0	0	0	0	0	0.0004345	0	0	0.001418	0	0	0.000633	0.000621	0	0	0	0	0	0.124293	0	0	0	0.0642619	0	0	0	0	0	0	0.0645053	0	0.0002795	0	0.0129842	0	0	0	0	0.130328	0	0	0.0006043
4854115	0	0	0.0005463	0	2.00E-07	0	0.0035558	0.0014684	0	8.37E-05	0	0	9.16E-05	0.0003214	0.0004247	0.0002732	0	0	0	0	0.446793	0.000911	0.0151745	0.125346	0.235189	0	0	0.0007734	4.37E-05	0	0	0.0008656	0.0040585	0	0	0.0005181	0	0.0154092	0	0.0023826	0	0	0.0072867	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.33E-05	0.0024971	0	0.0007772	0	0.0004126	0	0.0006901	0.0002998	0	0	0	0	0	0	0	0.0257218	0	0	0	0.0024139	0.0051265	0.0437808	0.0453459	0	7.44E-05	0.0002117	0.0001247	0.0004947
1643079	0.0011561	0	0	0.000206	0	0	0	0.0001407	5.88E-05	0	0	0.0001032	0.0001122	0.0001711	0.0003145	0	0	0.0092819	0	2.12E-05	0	0	0	0.105338	0	0	0.0129713	0	0	0	0.0004081	0	0	0	0.0478316	0	0.0560899	0.0077896	0.0155578	0	0.0016777	0.0015629	0.0036154	0	0	0	0	0.0010362	0	0.0006257	0.0147913	0.0028442	0.0120437	0.0003756	0.0001206	0.003605	0	0	0	0	0.0065324	0	0.0002331	0	0	0	0	4.23E-05	0	0.0003396	0	0.0082019	0	0.0001541	0.0008189	4.67E-05	9.52E-05	0.438269	0	0.0048131	0.0072036	0.0053251	0.066535	0.0711556	0.0012792	0.0153538	2.92E-05	0	0.0140796	0	8.77E-05	0.0006769
9522701	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.240651	5.03E-05	0	0	0.697683	0	0.000516	0	0	0	0.0007426	0	0	0	0	0	0.0001471	0	0.0132129	0	0	0	0	0	0.0004535	0	0	0	0.0147945	0.0043111	0	0	0	0	0	0	6.41E-05	0	0.0001062	0	0.0002561	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.77E-05	0	0.0170895	0	0	0	0.000488	6.43E-05	3.60E-06	0	0	0.0002006	0.0002293	0.0053527	0.0016427
